MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 4.Confirmation time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 4.Transparency,UAV.On-board analysis system 4.Analysis time,UAV.On-board analysis system 4.Image recognition algorithm accuracy,UAV.On-board analysis system 4.Transmission delay,UAV.On-board navigation system 4.Navigation algorithm accuracy
37.5000,0.0273,0.0149,0.0008,0.0007,15.9269,1.8893,0.0730,13.6893,9.9305,0.0210,0.1538,0.0307,0.1538,1.9864,-9.7120,-43.3548,126.1668,0.3593,0.0019,0.3138,126.1688,0.7168,100.0000,100.0000,0.0199,0.0094,0.2846,1.0000,0.3846,0.9930,1.1383,0.9874
37.5000,0.0293,0.0138,0.0010,0.0010,15.8245,3.6336,0.6725,6.1169,9.6263,0.0237,0.1319,0.0210,0.1319,1.9082,5.1672,-30.3905,109.0560,0.3084,0.0018,0.2985,109.0577,0.6520,100.0000,100.0000,0.0373,0.0139,0.2472,1.0000,0.3891,0.9986,1.2497,0.9871
37.5000,0.0322,0.0164,0.0011,0.0008,14.7919,5.8985,0.6495,9.4750,9.8458,0.0201,0.1233,0.0188,0.1233,1.0759,11.6318,-17.1700,101.6220,0.2854,0.0014,0.2499,101.6234,0.5859,100.0000,100.0000,0.0598,0.0087,0.1814,1.0000,0.4651,0.9975,1.4165,0.9815
37.5000,0.0311,0.0113,0.0006,0.0010,11.2394,1.3821,0.2802,8.1416,8.6652,0.0268,0.0937,0.0215,0.0937,1.4626,31.3440,-0.1064,78.9530,0.2356,0.0013,0.2209,78.9544,0.5005,100.0000,100.0000,0.0145,0.0083,0.1981,1.0000,0.2833,0.9827,0.5922,0.9966
37.5000,0.0313,0.0156,0.0010,0.0006,14.4437,0.1298,0.6650,10.1403,8.5051,0.0272,0.1204,0.0214,0.1204,1.0221,12.7175,-27.5268,100.3730,0.2893,0.0019,0.2999,100.3749,0.6376,100.0000,100.0000,0.0019,0.0105,0.2874,1.0000,0.4853,0.9823,0.7630,0.9970
37.5000,0.0275,0.0133,0.0009,0.0006,8.5008,2.8101,0.4013,7.3387,9.8107,0.0204,0.0708,0.0241,0.0708,1.8236,48.0601,22.9123,59.7300,0.1862,0.0009,0.1571,59.7309,0.3854,100.0000,100.0000,0.0291,0.0123,0.1157,1.0000,0.4007,0.9806,1.2191,0.9858
37.5000,0.0317,0.0087,0.0007,0.0008,16.8089,3.6175,0.3229,17.0406,8.6327,0.0195,0.1688,0.0300,0.1688,1.2529,-20.0003,-61.4643,137.9981,0.3871,0.0023,0.3784,138.0003,0.8073,82.9594,82.9594,0.0445,0.0126,0.3213,1.0000,0.4759,0.9949,1.4003,0.9906
37.5000,0.0207,0.0112,0.0006,0.0006,10.7734,5.9146,0.9960,13.0803,9.9865,0.0211,0.1037,0.0319,0.1037,1.4857,25.1035,7.7243,86.1301,0.2604,0.0009,0.1679,86.1310,0.4614,99.6035,99.6035,0.0602,0.0098,0.0979,0.9500,0.3584,0.9920,1.1058,0.9997
37.5000,0.0188,0.0167,0.0007,0.0006,16.3482,5.3336,0.5853,1.4366,8.8545,0.0289,0.1362,0.0312,0.1362,1.3153,1.4504,-31.9626,113.3304,0.3326,0.0016,0.2904,113.3320,0.6598,100.0000,100.0000,0.0542,0.0155,0.2208,1.0000,0.4811,0.9869,1.1481,0.9991
37.5000,0.0235,0.0168,0.0008,0.0006,12.1395,2.3377,0.8312,0.6642,8.2567,0.0194,0.1217,0.0217,0.1217,1.1340,12.8044,-12.8760,100.2736,0.2845,0.0014,0.2383,100.2750,0.5644,100.0000,100.0000,0.0241,0.0153,0.1989,0.9700,0.4842,0.9988,1.1340,0.9869
37.5000,0.0244,0.0112,0.0009,0.0010,12.4464,2.8559,0.5273,9.3295,9.7637,0.0230,0.1037,0.0322,0.1037,1.7327,24.8437,-7.0464,86.4283,0.2627,0.0014,0.2350,86.4297,0.5352,100.0000,100.0000,0.0294,0.0099,0.1957,1.0000,0.2849,0.9905,1.1395,0.9814
37.5000,0.0199,0.0127,0.0010,0.0008,11.2331,4.8783,0.3733,0.8202,9.4181,0.0277,0.0936,0.0307,0.0936,1.6388,31.2624,6.0442,79.0472,0.2456,0.0010,0.1898,79.0483,0.4698,100.0000,100.0000,0.0495,0.0118,0.1285,1.0000,0.3276,0.9821,0.6733,0.9909
37.5000,0.0187,0.0094,0.0006,0.0006,9.9313,1.6437,0.2310,7.9084,8.8130,0.0238,0.0828,0.0201,0.0828,1.7360,39.3212,11.9462,69.7795,0.2095,0.0012,0.2014,69.7807,0.4403,100.0000,100.0000,0.0172,0.0157,0.1685,1.0000,0.2841,0.9911,0.5648,0.9852
37.5000,0.0247,0.0170,0.0007,0.0006,12.4437,2.5244,0.9945,0.7639,8.3908,0.0196,0.1043,0.0201,0.1043,1.9098,24.9078,-6.1295,86.3546,0.2483,0.0014,0.2394,86.3560,0.5306,99.4532,99.4532,0.0263,0.0123,0.2008,0.9500,0.4598,0.9957,0.7597,0.9946
37.5000,0.0197,0.0154,0.0010,0.0007,10.6658,1.0271,0.3734,0.1319,8.8919,0.0180,0.0889,0.0226,0.0889,1.2273,35.8183,5.5901,73.8076,0.2184,0.0013,0.2170,73.8089,0.4720,100.0000,100.0000,0.0110,0.0101,0.1958,1.0000,0.4789,0.9979,0.8743,0.9857
37.5000,0.0304,0.0155,0.0010,0.0007,8.8388,5.4269,0.0743,3.3280,8.9450,0.0234,0.0737,0.0328,0.0737,1.2708,45.7062,22.1661,62.4372,0.2035,0.0007,0.1381,62.4378,0.3892,100.0000,100.0000,0.0550,0.0141,0.0690,1.0000,0.4801,0.9868,1.0361,0.9935
37.5000,0.0298,0.0103,0.0009,0.0009,9.6096,2.3394,0.7502,5.9897,8.2210,0.0303,0.1067,0.0181,0.1067,1.9119,21.7901,2.6918,89.9404,0.2619,0.0010,0.1828,89.9414,0.4865,100.0000,100.0000,0.0242,0.0122,0.1465,0.9700,0.2952,0.9864,0.5376,0.9944
37.5000,0.0234,0.0095,0.0009,0.0010,15.6884,4.6796,0.4959,2.5462,8.7773,0.0212,0.1307,0.0288,0.1307,1.8731,6.2923,-25.3155,107.7622,0.3114,0.0016,0.2804,107.7638,0.6266,100.0000,100.0000,0.0478,0.0103,0.2223,1.0000,0.4570,0.9819,1.3546,0.9918
37.5000,0.0172,0.0160,0.0009,0.0007,14.5993,4.8456,0.7893,2.4947,9.3031,0.0274,0.1541,0.0270,0.1541,1.4178,-10.8002,-30.3928,127.4188,0.3627,0.0015,0.2544,127.4202,0.6520,100.0000,100.0000,0.0494,0.0087,0.1964,0.9700,0.4486,0.9914,1.3398,0.9949
37.5000,0.0308,0.0158,0.0009,0.0006,12.0237,4.6828,0.4997,17.3578,9.9350,0.0295,0.1212,0.0173,0.1212,1.3149,11.8106,-17.1067,101.4164,0.2893,0.0014,0.2482,101.4178,0.5855,82.6422,82.6422,0.0576,0.0127,0.1779,1.0000,0.4287,0.9821,1.4434,0.9999
37.5000,0.0292,0.0131,0.0010,0.0007,12.9546,0.9756,0.7831,9.7551,8.1382,0.0177,0.1379,0.0233,0.1379,1.6533,1.7991,-24.7287,112.9294,0.3167,0.0016,0.2629,112.9311,0.6236,100.0000,100.0000,0.0107,0.0114,0.2409,0.9700,0.4828,0.9890,1.0790,0.9957
37.5000,0.0204,0.0167,0.0008,0.0009,10.3737,1.0986,0.8869,3.7477,9.8013,0.0186,0.0975,0.0248,0.0975,1.0490,29.7660,1.3854,80.7678,0.2383,0.0013,0.2159,80.7691,0.4931,100.0000,100.0000,0.0116,0.0158,0.1885,0.9700,0.2978,0.9918,0.8803,0.9854
37.5000,0.0300,0.0127,0.0008,0.0008,15.5438,4.1763,0.0953,17.2017,8.3060,0.0310,0.1564,0.0288,0.1564,1.9180,-12.8746,-51.0936,129.8038,0.3726,0.0020,0.3386,129.8058,0.7555,82.7983,82.7983,0.0513,0.0120,0.2753,1.0000,0.3904,0.9922,0.8511,0.9985
37.5000,0.0270,0.0113,0.0010,0.0006,8.6917,4.1103,0.7226,6.0832,9.8210,0.0248,0.1002,0.0286,0.1002,1.9521,27.0376,11.6727,83.9060,0.2539,0.0008,0.1479,83.9068,0.4416,100.0000,100.0000,0.0419,0.0137,0.0922,0.9700,0.3730,0.9920,0.6465,0.9970
37.5000,0.0267,0.0105,0.0010,0.0007,12.0285,3.8534,0.1391,3.5666,9.4439,0.0250,0.1002,0.0171,0.1002,1.8920,27.0026,1.1497,83.9458,0.2426,0.0012,0.2128,83.9470,0.4943,100.0000,100.0000,0.0395,0.0080,0.1652,1.0000,0.3480,0.9951,1.1787,0.9911
37.5000,0.0283,0.0108,0.0007,0.0009,10.3921,4.9200,0.2760,14.1150,9.6727,0.0304,0.1008,0.0206,0.1008,1.1256,25.8904,7.3683,85.2251,0.2527,0.0009,0.1697,85.2260,0.4632,100.0000,100.0000,0.0499,0.0083,0.1115,1.0000,0.2913,0.9900,1.1087,0.9838
37.5000,0.0242,0.0108,0.0007,0.0010,9.0819,0.4091,0.0176,12.2218,9.2138,0.0272,0.0757,0.0300,0.0757,1.6448,43.8068,12.6223,64.6211,0.2085,0.0012,0.1917,64.6222,0.4369,100.0000,100.0000,0.0048,0.0118,0.1751,1.0000,0.4334,0.9896,0.5359,0.9919
37.5000,0.0176,0.0109,0.0007,0.0010,16.3913,3.5078,0.2895,12.0878,9.2398,0.0185,0.1366,0.0184,0.1366,1.2200,2.5655,-28.9982,112.0478,0.3100,0.0018,0.3048,112.0497,0.6450,100.0000,100.0000,0.0357,0.0105,0.2586,1.0000,0.4968,0.9825,0.5257,0.9975
37.5000,0.0292,0.0165,0.0010,0.0008,11.6310,5.3682,0.5346,8.4325,9.2359,0.0302,0.0969,0.0239,0.0969,1.0401,28.6311,2.2465,82.0732,0.2479,0.0010,0.1935,82.0742,0.4888,100.0000,100.0000,0.0544,0.0123,0.1268,1.0000,0.3121,0.9937,1.1826,0.9899
37.5000,0.0182,0.0102,0.0010,0.0008,14.5024,1.8449,0.3780,3.6842,8.3852,0.0234,0.1209,0.0284,0.1209,1.3930,12.8692,-21.4174,100.1987,0.2935,0.0017,0.2833,100.2004,0.6071,100.0000,100.0000,0.0193,0.0090,0.2551,1.0000,0.3572,0.9822,1.2403,0.9935
37.5000,0.0264,0.0148,0.0008,0.0009,16.8042,4.7427,0.9128,2.6935,8.3424,0.0214,0.1534,0.0180,0.1534,1.1840,-9.5060,-43.5575,125.9299,0.3462,0.0019,0.3287,125.9319,0.7178,91.2828,91.2828,0.0527,0.0090,0.2671,0.9500,0.3440,0.9986,1.1434,0.9904
37.5000,0.0261,0.0141,0.0008,0.0010,9.5211,0.5633,0.5418,0.6674,9.8108,0.0229,0.0793,0.0330,0.0793,1.0811,41.8202,9.2631,66.9055,0.2145,0.0012,0.1971,66.9068,0.4537,100.0000,100.0000,0.0063,0.0085,0.1824,1.0000,0.2573,0.9927,1.0017,0.9836
37.5000,0.0264,0.0131,0.0010,0.0007,13.7501,4.8786,0.1934,6.1319,9.6025,0.0197,0.1146,0.0242,0.1146,1.9870,17.7221,-10.5491,94.6182,0.2731,0.0014,0.2385,94.6196,0.5527,100.0000,100.0000,0.0497,0.0086,0.1802,1.0000,0.2551,0.9975,1.0439,0.9858
37.5000,0.0224,0.0137,0.0011,0.0008,10.8116,4.9162,0.3011,2.6936,8.1296,0.0284,0.0901,0.0232,0.0901,1.6752,33.6161,9.0379,76.3405,0.2319,0.0010,0.1850,76.3414,0.4548,100.0000,100.0000,0.0501,0.0158,0.1192,1.0000,0.2635,0.9855,1.2913,0.9914
37.5000,0.0198,0.0111,0.0008,0.0011,12.8167,4.4545,0.5447,7.7530,9.1367,0.0280,0.1068,0.0234,0.1068,1.0712,22.0519,-4.7029,89.6391,0.2650,0.0013,0.2257,89.6404,0.5235,100.0000,100.0000,0.0452,0.0114,0.1691,1.0000,0.4520,0.9920,0.8529,0.9906
37.5000,0.0241,0.0100,0.0009,0.0008,14.2443,2.4730,0.7204,16.9567,8.3810,0.0284,0.1984,0.0290,0.1984,1.6425,-41.7424,-64.9912,163.0017,0.4543,0.0020,0.3348,163.0037,0.8250,83.0433,83.0433,0.0306,0.0154,0.2889,0.9700,0.3532,0.9906,0.7914,0.9819
37.5000,0.0313,0.0152,0.0008,0.0011,15.4823,3.5275,0.8260,7.6766,9.0608,0.0221,0.1562,0.0250,0.1562,1.5501,-11.5381,-39.3215,128.2671,0.3595,0.0017,0.2886,128.2688,0.6966,100.0000,100.0000,0.0362,0.0115,0.2409,0.9700,0.4389,0.9809,1.3156,0.9935
37.5000,0.0243,0.0107,0.0008,0.0008,10.4199,2.9546,0.7469,7.2647,8.5802,0.0279,0.1162,0.0224,0.1162,1.7368,15.4944,-1.8391,97.1803,0.2828,0.0011,0.1899,97.1814,0.5092,100.0000,100.0000,0.0304,0.0088,0.1507,0.9700,0.2680,0.9933,0.9305,0.9925
37.5000,0.0212,0.0154,0.0008,0.0008,15.6970,3.6138,0.8602,7.3087,8.7902,0.0310,0.1521,0.0271,0.1521,1.0178,-9.8349,-37.8722,126.3084,0.3623,0.0017,0.2889,126.3101,0.6894,100.0000,100.0000,0.0367,0.0100,0.2422,0.9700,0.3265,0.9845,0.5279,0.9990
37.5000,0.0207,0.0125,0.0009,0.0010,13.3715,3.8593,0.5105,9.5250,8.2669,0.0295,0.1114,0.0198,0.1114,1.4352,18.6383,-10.3086,93.5646,0.2721,0.0014,0.2444,93.5660,0.5515,100.0000,100.0000,0.0393,0.0132,0.1918,1.0000,0.4434,0.9968,0.7525,0.9931
37.5000,0.0239,0.0112,0.0011,0.0008,11.9339,3.9216,0.2445,4.2645,8.2379,0.0251,0.0994,0.0205,0.0994,1.0687,27.5492,1.4999,83.3172,0.2445,0.0012,0.2111,83.3185,0.4925,100.0000,100.0000,0.0399,0.0094,0.1617,1.0000,0.3766,0.9959,1.1663,0.9927
37.5000,0.0175,0.0105,0.0007,0.0009,15.3550,0.8267,0.9539,2.1418,9.4635,0.0290,0.1341,0.0264,0.1341,1.2517,2.9000,-37.4122,111.6629,0.3236,0.0021,0.3338,111.6650,0.6871,95.3884,95.3884,0.0093,0.0146,0.3099,0.9500,0.3353,0.9805,0.6481,0.9836
37.5000,0.0224,0.0167,0.0011,0.0011,9.8339,0.7648,0.8428,4.7299,8.5378,0.0214,0.0972,0.0187,0.0972,1.0024,29.5575,4.2192,81.0076,0.2346,0.0012,0.2030,81.0088,0.4789,100.0000,100.0000,0.0083,0.0108,0.1840,0.9700,0.3170,0.9817,0.9187,0.9873
37.5000,0.0183,0.0119,0.0007,0.0007,12.0920,4.1571,0.8544,16.7707,9.7939,0.0248,0.1417,0.0237,0.1417,1.8999,-1.8113,-23.8328,117.0815,0.3319,0.0014,0.2558,117.0829,0.6192,83.2293,83.2293,0.0509,0.0136,0.1913,0.9700,0.4867,0.9836,1.0356,0.9981
37.5000,0.0204,0.0129,0.0011,0.0010,12.1536,4.7374,0.6475,3.5179,8.2171,0.0288,0.1013,0.0279,0.1013,1.9886,25.7855,-1.3575,85.3455,0.2593,0.0012,0.2121,85.3467,0.5068,100.0000,100.0000,0.0482,0.0126,0.1513,1.0000,0.3608,0.9879,0.6512,0.9819
37.5000,0.0305,0.0139,0.0010,0.0009,10.4351,1.4996,0.6560,16.5041,8.8642,0.0292,0.1041,0.0241,0.1041,1.5528,23.7332,-11.5242,87.7054,0.2617,0.0015,0.2496,87.7069,0.5576,83.4959,83.4959,0.0188,0.0126,0.2182,1.0000,0.3720,0.9876,1.1272,0.9816
37.5000,0.0293,0.0099,0.0007,0.0008,10.1303,3.8618,0.6877,10.3373,9.1767,0.0257,0.0844,0.0321,0.0844,1.8222,37.9160,10.2226,71.3956,0.2267,0.0010,0.1815,71.3966,0.4489,100.0000,100.0000,0.0396,0.0142,0.1277,1.0000,0.3476,0.9895,1.4033,0.9834
37.5000,0.0271,0.0154,0.0006,0.0008,8.0825,1.7475,0.8144,2.6990,9.2596,0.0299,0.0827,0.0288,0.0827,1.5041,38.5682,14.7789,70.6457,0.2240,0.0009,0.1582,70.6466,0.4261,100.0000,100.0000,0.0183,0.0112,0.1287,0.9700,0.3735,0.9870,1.0094,0.9866
37.5000,0.0320,0.0163,0.0010,0.0007,11.9525,4.1707,0.4127,13.5076,8.3808,0.0263,0.1152,0.0206,0.1152,1.7241,16.4622,-6.9902,96.0673,0.2772,0.0012,0.2078,96.0684,0.5350,100.0000,100.0000,0.0425,0.0081,0.1572,1.0000,0.3311,0.9935,0.9421,0.9920
37.5000,0.0176,0.0106,0.0006,0.0009,12.7374,1.7883,0.5462,13.1437,9.8359,0.0209,0.1222,0.0304,0.1222,1.0480,12.2545,-15.5397,100.9057,0.2957,0.0015,0.2524,100.9073,0.5777,100.0000,100.0000,0.0187,0.0110,0.2227,1.0000,0.3211,0.9847,1.4543,0.9841
37.5000,0.0263,0.0114,0.0010,0.0010,14.8796,2.1803,0.2394,5.5732,8.3124,0.0211,0.1240,0.0178,0.1240,1.1523,10.9907,-23.8288,102.3589,0.2869,0.0018,0.2925,102.3607,0.6191,100.0000,100.0000,0.0225,0.0141,0.2559,1.0000,0.3288,0.9945,0.9724,0.9935
37.5000,0.0200,0.0090,0.0008,0.0008,8.2020,3.4239,0.0043,9.4807,9.3454,0.0255,0.0683,0.0170,0.0683,1.2189,49.1293,29.5173,58.5006,0.1792,0.0008,0.1425,58.5013,0.3524,100.0000,100.0000,0.0349,0.0109,0.0967,1.0000,0.3326,0.9855,0.9611,0.9915
37.5000,0.0201,0.0168,0.0009,0.0009,10.5699,4.6852,0.0724,5.8301,8.5497,0.0175,0.0881,0.0326,0.0881,1.8018,36.4474,11.9683,73.0845,0.2263,0.0010,0.1752,73.0855,0.4402,100.0000,100.0000,0.0478,0.0081,0.1193,1.0000,0.2995,0.9966,1.2357,0.9890
37.5000,0.0260,0.0116,0.0009,0.0009,14.9220,1.8536,0.2344,7.1521,8.0584,0.0302,0.1243,0.0280,0.1243,1.3827,9.5490,-28.0601,104.0169,0.3070,0.0018,0.2939,104.0187,0.6403,100.0000,100.0000,0.0194,0.0100,0.2645,1.0000,0.4910,0.9992,1.3510,0.9890
37.5000,0.0200,0.0109,0.0009,0.0008,8.2355,2.0619,0.8592,8.7751,9.3266,0.0227,0.0799,0.0242,0.0799,1.3968,41.4744,20.5837,67.3036,0.2066,0.0009,0.1579,67.3045,0.3971,100.0000,100.0000,0.0215,0.0124,0.1239,0.9700,0.4670,0.9911,1.3184,0.9988
37.5000,0.0201,0.0157,0.0009,0.0010,9.6954,0.2659,0.6238,11.5669,8.9505,0.0309,0.0808,0.0308,0.0808,1.4210,39.7667,6.2721,69.2670,0.2233,0.0013,0.2076,69.2682,0.4686,100.0000,100.0000,0.0034,0.0118,0.1924,1.0000,0.4134,0.9975,0.8828,0.9815
37.5000,0.0274,0.0120,0.0006,0.0007,13.5136,0.7397,0.0153,8.8360,9.7548,0.0228,0.1126,0.0273,0.1126,1.2937,18.6802,-19.1646,93.5161,0.2754,0.0017,0.2797,93.5178,0.5958,100.0000,100.0000,0.0080,0.0157,0.2560,1.0000,0.4138,0.9813,0.5933,0.9989
37.5000,0.0278,0.0126,0.0006,0.0007,12.7613,4.8389,0.4758,11.6643,9.5189,0.0257,0.1063,0.0240,0.1063,1.1592,22.6628,-4.9352,88.9365,0.2624,0.0012,0.2206,88.9378,0.5247,100.0000,100.0000,0.0491,0.0115,0.1600,1.0000,0.4104,0.9841,0.9419,0.9919
37.5000,0.0259,0.0096,0.0007,0.0010,10.0879,2.1665,0.6501,6.5892,8.1291,0.0184,0.0841,0.0257,0.0841,1.6313,39.1192,10.9027,70.0118,0.2122,0.0011,0.1960,70.0130,0.4455,100.0000,100.0000,0.0225,0.0120,0.1615,1.0000,0.3683,0.9879,1.0625,0.9825
37.5000,0.0175,0.0159,0.0007,0.0010,15.5697,4.6711,0.4274,4.0741,8.4442,0.0190,0.1297,0.0223,0.1297,1.6554,7.2649,-22.8447,106.6438,0.3007,0.0016,0.2784,106.6454,0.6142,100.0000,100.0000,0.0476,0.0083,0.2225,1.0000,0.4217,0.9807,1.2544,0.9807
37.5000,0.0303,0.0117,0.0008,0.0007,8.5635,3.0840,0.3584,12.9990,9.0710,0.0280,0.0714,0.0242,0.0714,1.8280,46.7068,22.1892,61.2864,0.1949,0.0008,0.1506,61.2872,0.3891,100.0000,100.0000,0.0318,0.0086,0.1103,1.0000,0.4180,0.9933,1.0404,0.9961
37.5000,0.0260,0.0106,0.0006,0.0007,15.8629,1.5590,0.5031,5.1807,9.4935,0.0292,0.1322,0.0205,0.1322,1.2777,4.2272,-34.3708,110.1368,0.3141,0.0020,0.3198,110.1387,0.6719,100.0000,100.0000,0.0162,0.0116,0.2920,1.0000,0.3005,0.9803,0.6802,0.9804
37.5000,0.0288,0.0165,0.0008,0.0006,12.3277,4.4121,0.2554,0.2343,8.3837,0.0249,0.1027,0.0238,0.1027,1.7344,25.2804,-3.6033,85.9264,0.2542,0.0012,0.2171,85.9276,0.5180,100.0000,100.0000,0.0451,0.0108,0.1613,1.0000,0.3882,0.9886,1.3732,0.9832
37.5000,0.0216,0.0155,0.0008,0.0009,15.5813,0.1643,0.0407,8.6563,9.4100,0.0326,0.1298,0.0201,0.1298,1.0907,5.4182,-34.8723,108.7670,0.3124,0.0020,0.3231,108.7690,0.6744,100.0000,100.0000,0.0022,0.0106,0.3103,1.0000,0.2710,0.9825,0.6042,0.9947
37.5000,0.0290,0.0085,0.0008,0.0008,9.8651,1.8161,0.3612,4.3723,8.6011,0.0172,0.0822,0.0263,0.0822,1.0307,40.5607,11.8018,68.3540,0.2080,0.0011,0.1939,68.3551,0.4410,100.0000,100.0000,0.0188,0.0125,0.1626,1.0000,0.2695,0.9870,0.8564,0.9915
37.5000,0.0185,0.0150,0.0011,0.0008,11.7328,1.8589,0.6472,1.5190,8.4664,0.0184,0.0978,0.0320,0.0978,1.7595,29.5867,-1.5442,80.9740,0.2459,0.0014,0.2265,80.9754,0.5077,100.0000,100.0000,0.0195,0.0084,0.1986,1.0000,0.4359,0.9889,0.9472,0.9957
37.5000,0.0224,0.0163,0.0008,0.0009,8.4415,0.9772,0.2694,15.0617,9.0848,0.0265,0.0828,0.0233,0.0828,1.3868,38.9252,8.8950,70.2349,0.2154,0.0012,0.1997,70.2361,0.4555,84.9383,84.9383,0.0124,0.0104,0.1769,1.0000,0.4370,0.9861,1.4649,0.9953
37.5000,0.0195,0.0126,0.0006,0.0008,12.0807,3.6520,0.8942,1.1445,8.0989,0.0295,0.1126,0.0231,0.1126,1.9327,17.8336,-6.4182,94.4901,0.2777,0.0013,0.2209,94.4914,0.5321,100.0000,100.0000,0.0374,0.0113,0.1722,0.9700,0.3029,0.9956,0.7909,0.9804
37.5000,0.0173,0.0161,0.0009,0.0010,13.2590,1.6785,0.7188,1.0939,8.9198,0.0314,0.1537,0.0301,0.1537,1.0935,-11.0242,-32.5025,127.6762,0.3689,0.0016,0.2583,127.6778,0.6625,100.0000,100.0000,0.0175,0.0086,0.2322,0.9700,0.4922,0.9886,1.1161,0.9987
37.5000,0.0232,0.0155,0.0006,0.0010,8.0296,1.1616,0.0508,1.5471,9.0494,0.0217,0.0669,0.0244,0.0669,1.2284,50.6142,23.6808,56.7928,0.1800,0.0010,0.1613,56.7937,0.3816,100.0000,100.0000,0.0122,0.0093,0.1397,1.0000,0.4815,0.9969,0.5135,0.9850
37.5000,0.0227,0.0089,0.0010,0.0006,12.1082,5.6182,0.6506,3.1565,8.1168,0.0290,0.1009,0.0232,0.1009,1.9729,26.0218,2.6419,85.0738,0.2540,0.0011,0.1996,85.0749,0.4868,100.0000,100.0000,0.0570,0.0110,0.1315,1.0000,0.3964,0.9894,0.7480,0.9891
37.5000,0.0207,0.0164,0.0010,0.0007,9.7941,5.0351,0.6890,14.8616,9.0128,0.0196,0.0959,0.0200,0.0959,1.5206,30.7525,13.6546,79.6338,0.2313,0.0008,0.1616,79.6347,0.4317,100.0000,100.0000,0.0513,0.0138,0.0965,1.0000,0.4798,0.9891,1.3854,0.9890
37.5000,0.0305,0.0160,0.0007,0.0011,12.4935,1.0461,0.0621,17.9848,9.0695,0.0258,0.1269,0.0293,0.1269,1.2932,8.3229,-31.7800,105.4268,0.3090,0.0019,0.3015,105.4287,0.6589,82.0152,82.0152,0.0136,0.0081,0.2799,1.0000,0.4879,0.9926,1.2138,0.9984
37.5000,0.0233,0.0137,0.0007,0.0009,12.0805,5.8046,0.1924,15.5019,8.4482,0.0240,0.1191,0.0244,0.1191,1.0831,13.9829,-11.7485,98.9185,0.2867,0.0013,0.2335,98.9197,0.5587,84.4981,84.4981,0.0692,0.0125,0.1517,1.0000,0.3417,0.9946,0.5021,0.9805
37.5000,0.0243,0.0121,0.0011,0.0006,13.9904,3.1263,0.4121,6.0875,9.7406,0.0304,0.1166,0.0226,0.1166,1.5666,14.9241,-16.5715,97.8358,0.2863,0.0015,0.2585,97.8373,0.5829,100.0000,100.0000,0.0320,0.0082,0.2183,1.0000,0.4512,0.9855,0.6989,0.9967
37.5000,0.0202,0.0129,0.0007,0.0007,14.4935,5.5157,0.7302,5.7101,9.3086,0.0271,0.1654,0.0316,0.1654,1.3273,-18.5967,-34.9209,136.3848,0.3895,0.0014,0.2506,136.3862,0.6746,100.0000,100.0000,0.0560,0.0131,0.1815,0.9700,0.4627,0.9816,1.2519,0.9905
37.5000,0.0307,0.0098,0.0011,0.0008,10.7502,2.7205,0.0179,11.4253,8.5461,0.0289,0.0896,0.0206,0.0896,1.6904,33.9123,5.0576,75.9997,0.2286,0.0012,0.2037,76.0008,0.4747,100.0000,100.0000,0.0282,0.0143,0.1612,1.0000,0.4860,0.9843,1.2929,0.9977
37.5000,0.0324,0.0089,0.0009,0.0006,11.4943,2.0367,0.1210,7.9240,9.5739,0.0238,0.0958,0.0302,0.0958,1.7757,30.2656,-1.9823,80.1933,0.2455,0.0013,0.2216,80.1946,0.5099,100.0000,100.0000,0.0212,0.0103,0.1901,1.0000,0.3841,0.9816,0.7328,0.9962
37.5000,0.0231,0.0095,0.0007,0.0006,10.2066,2.0032,0.2786,10.3349,8.8285,0.0215,0.0851,0.0301,0.0851,1.1011,38.0267,9.9178,71.2681,0.2217,0.0012,0.1948,71.2693,0.4504,100.0000,100.0000,0.0207,0.0089,0.1651,1.0000,0.4759,0.9870,0.8636,0.9952
37.5000,0.0317,0.0118,0.0006,0.0010,11.4029,1.5518,0.6690,17.8813,8.0426,0.0230,0.1157,0.0280,0.1157,1.6059,16.5036,-21.5206,96.0192,0.2824,0.0017,0.2801,96.0208,0.6076,82.1187,82.1187,0.0199,0.0153,0.2449,1.0000,0.4488,0.9905,1.4286,0.9804
37.5000,0.0215,0.0132,0.0010,0.0010,16.9751,5.9959,0.2384,6.9003,9.6214,0.0301,0.1415,0.0195,0.1415,1.9286,-2.3328,-32.3612,117.6810,0.3326,0.0017,0.2926,117.6827,0.6618,100.0000,100.0000,0.0609,0.0105,0.2211,1.0000,0.3473,0.9887,1.2342,0.9942
