MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software tool.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.camera.Transmission delay,UAV.camera.Transparency,UAV.nav.Wireless connection delay rate
50.0000,0.0210,0.0090,0.0007,0.0011,12.7877,3.9058,0.7401,5.1589,8.9377,0.0284,0.1440,0.0231,0.1440,2.1233,-3.8715,-20.7941,119.4509,0.3395,0.0013,0.2327,119.4522,0.6040,100.0000,100.0000,0.0400,0.0143,0.1784,1.1320,0.9700,1.4170
50.0000,0.0301,0.0156,0.0006,0.0008,11.0002,5.6247,0.8044,7.1619,9.5316,0.0284,0.1140,0.0304,0.1140,1.3537,17.0140,-1.4057,95.4329,0.2867,0.0009,0.1732,95.4339,0.5070,100.0000,100.0000,0.0568,0.0082,0.1082,0.6773,0.9700,1.2582
50.0000,0.0240,0.0084,0.0010,0.0007,11.4334,5.5018,0.2929,2.5051,8.5194,0.0283,0.0953,0.0192,0.0953,2.1787,30.0275,8.7275,80.4674,0.2380,0.0010,0.1842,80.4684,0.4564,100.0000,100.0000,0.0560,0.0092,0.1190,1.2213,1.0000,0.6682
50.0000,0.0226,0.0120,0.0011,0.0010,8.8903,5.9031,0.8262,5.7083,9.2482,0.0265,0.0897,0.0323,0.0897,2.3769,34.1608,18.8007,75.7144,0.2382,0.0006,0.1311,75.7151,0.4060,100.0000,100.0000,0.0601,0.0104,0.0606,1.3809,0.9700,1.4766
50.0000,0.0248,0.0132,0.0007,0.0010,8.5050,1.8294,0.1058,7.9998,9.5680,0.0260,0.0709,0.0252,0.0709,1.2923,47.3096,21.0213,60.5930,0.1929,0.0009,0.1623,60.5939,0.3949,100.0000,100.0000,0.0188,0.0093,0.1342,0.6452,1.0000,1.2312
50.0000,0.0284,0.0096,0.0006,0.0010,9.2459,5.7541,0.0483,10.8046,8.1892,0.0283,0.0770,0.0171,0.0770,1.5778,42.7128,24.3979,65.8796,0.1995,0.0007,0.1390,65.8803,0.3780,100.0000,100.0000,0.0581,0.0106,0.0703,0.5044,1.0000,0.7913
50.0000,0.0240,0.0127,0.0006,0.0006,13.9792,3.3186,0.4260,7.5186,8.4218,0.0188,0.1165,0.0190,0.1165,1.4042,16.5039,-13.5816,96.0190,0.2708,0.0015,0.2592,96.0205,0.5679,100.0000,100.0000,0.0339,0.0115,0.2139,1.1197,1.0000,1.1845
50.0000,0.0304,0.0138,0.0009,0.0006,13.2621,2.5202,0.8983,7.6064,8.5181,0.0284,0.1230,0.0252,0.1230,2.2992,10.7076,-20.4052,102.6847,0.2997,0.0015,0.2566,102.6862,0.6020,100.0000,100.0000,0.0261,0.0151,0.2154,0.9985,0.9700,0.9379
50.0000,0.0255,0.0147,0.0006,0.0008,8.4985,1.0770,0.3561,7.4700,9.7312,0.0295,0.0708,0.0269,0.0708,2.4495,46.8866,16.9838,61.0794,0.1981,0.0010,0.1755,61.0804,0.4151,100.0000,100.0000,0.0116,0.0147,0.1492,0.5467,1.0000,1.3749
50.0000,0.0218,0.0163,0.0008,0.0009,15.4975,0.4259,0.3182,8.1336,9.7932,0.0304,0.1291,0.0297,0.1291,1.5320,6.1927,-35.3462,107.8764,0.3184,0.0020,0.3187,107.8784,0.6767,100.0000,100.0000,0.0050,0.0114,0.3023,1.0283,1.0000,1.4712
50.0000,0.0180,0.0160,0.0010,0.0010,8.6611,1.1912,0.1843,0.1770,9.1105,0.0195,0.0722,0.0171,0.0722,2.0431,47.2415,21.2862,60.6713,0.1810,0.0010,0.1765,60.6723,0.3936,100.0000,100.0000,0.0129,0.0139,0.1497,1.4637,1.0000,0.5007
50.0000,0.0320,0.0154,0.0010,0.0011,12.7249,3.4754,0.6335,14.4275,9.0104,0.0280,0.1239,0.0229,0.1239,2.4934,10.1408,-16.3550,103.3368,0.2988,0.0013,0.2335,103.3381,0.5818,100.0000,100.0000,0.0358,0.0124,0.1853,1.1298,1.0000,0.6414
50.0000,0.0247,0.0121,0.0009,0.0009,13.8357,4.5913,0.8654,13.6008,9.9522,0.0186,0.1542,0.0239,0.1542,1.6815,-9.7002,-26.7975,126.1539,0.3509,0.0014,0.2446,126.1553,0.6340,100.0000,100.0000,0.0468,0.0123,0.1855,1.4714,0.9700,1.1898
50.0000,0.0190,0.0119,0.0007,0.0008,12.4548,4.2162,0.0348,0.1278,8.3086,0.0290,0.1038,0.0180,0.1038,1.5875,24.0161,-2.2783,87.3803,0.2546,0.0012,0.2244,87.3815,0.5114,100.0000,100.0000,0.0429,0.0159,0.1656,0.9504,1.0000,1.4779
50.0000,0.0221,0.0088,0.0006,0.0009,10.3217,0.5609,0.2503,14.0167,9.1473,0.0239,0.1000,0.0220,0.1000,2.8295,27.2856,1.9764,83.6203,0.2460,0.0013,0.2118,83.6215,0.4901,100.0000,100.0000,0.0067,0.0094,0.1957,1.0807,1.0000,0.8681
50.0000,0.0220,0.0090,0.0006,0.0010,11.6320,3.5196,0.1382,17.7632,9.6085,0.0237,0.1179,0.0173,0.1179,2.4024,14.9148,-12.2933,97.8466,0.2767,0.0015,0.2521,97.8480,0.5615,82.2368,82.2368,0.0438,0.0104,0.1979,1.1043,1.0000,1.0739
50.0000,0.0239,0.0157,0.0007,0.0008,12.9427,3.5657,0.1496,6.3014,8.6551,0.0203,0.1079,0.0262,0.1079,2.1708,22.3253,-7.7442,89.3246,0.2622,0.0014,0.2354,89.3259,0.5387,100.0000,100.0000,0.0365,0.0105,0.1884,0.8542,1.0000,1.4604
50.0000,0.0242,0.0096,0.0009,0.0006,8.9640,2.0059,0.9187,12.9637,9.4830,0.0253,0.0813,0.0180,0.0813,2.3066,40.1436,14.8237,68.8338,0.2059,0.0011,0.1847,68.8348,0.4259,91.8743,91.8743,0.0227,0.0101,0.1520,0.7407,0.9500,0.9032
50.0000,0.0322,0.0159,0.0006,0.0010,16.6172,1.7995,0.1702,10.4349,9.5063,0.0264,0.1385,0.0273,0.1385,1.1882,0.2237,-40.7899,114.7408,0.3307,0.0020,0.3236,114.7428,0.7039,100.0000,100.0000,0.0186,0.0083,0.2967,1.0072,1.0000,0.6098
50.0000,0.0298,0.0169,0.0009,0.0008,11.1263,4.1277,0.3020,5.8299,9.5077,0.0197,0.0927,0.0204,0.0927,1.8229,32.9272,5.6354,77.1327,0.2255,0.0011,0.1979,77.1338,0.4718,100.0000,100.0000,0.0421,0.0150,0.1408,1.1828,1.0000,1.4441
50.0000,0.0277,0.0154,0.0008,0.0008,9.7107,4.4400,0.1778,2.8919,9.5107,0.0268,0.0809,0.0179,0.0809,1.1359,40.2157,16.6967,68.7511,0.2065,0.0009,0.1654,68.7519,0.4165,100.0000,100.0000,0.0449,0.0143,0.1062,0.6473,1.0000,1.3899
50.0000,0.0306,0.0090,0.0008,0.0007,13.9180,4.7329,0.6321,2.4698,8.4256,0.0283,0.1160,0.0189,0.1160,1.2540,15.6194,-13.0974,97.0363,0.2792,0.0014,0.2453,97.0377,0.5655,100.0000,100.0000,0.0479,0.0130,0.1844,0.8402,1.0000,1.2646
50.0000,0.0303,0.0097,0.0008,0.0010,12.4088,2.6919,0.6295,9.9774,8.5712,0.0312,0.1034,0.0176,0.1034,1.3771,23.9994,-5.8074,87.3994,0.2556,0.0014,0.2316,87.4007,0.5290,100.0000,100.0000,0.0274,0.0090,0.1951,0.5253,1.0000,1.4051
50.0000,0.0315,0.0149,0.0011,0.0008,12.8764,3.2825,0.2471,16.1109,8.3226,0.0271,0.1279,0.0286,0.1279,1.1664,7.4853,-28.0166,106.3903,0.3115,0.0016,0.2803,106.3919,0.6401,83.8891,83.8891,0.0396,0.0113,0.2294,0.6223,1.0000,1.2347
50.0000,0.0239,0.0104,0.0006,0.0010,15.3025,5.3194,0.2978,7.5163,8.6305,0.0321,0.1275,0.0305,0.1275,1.4485,7.1057,-24.2587,106.8269,0.3176,0.0015,0.2677,106.8284,0.6213,100.0000,100.0000,0.0538,0.0139,0.2000,0.8613,1.0000,0.6991
50.0000,0.0255,0.0128,0.0009,0.0007,15.0874,3.1229,0.2154,10.7769,8.2857,0.0294,0.1257,0.0287,0.1257,2.2153,8.6944,-26.8163,104.9998,0.3096,0.0017,0.2847,105.0015,0.6341,100.0000,100.0000,0.0322,0.0124,0.2401,1.3894,1.0000,1.4893
50.0000,0.0284,0.0160,0.0007,0.0010,16.4169,2.4639,0.7149,5.2556,9.7145,0.0279,0.1914,0.0254,0.1914,1.5273,-36.7719,-59.4210,157.2858,0.4361,0.0019,0.3149,157.2877,0.7971,100.0000,100.0000,0.0255,0.0097,0.2797,1.4381,0.9700,1.2164
50.0000,0.0295,0.0130,0.0008,0.0010,16.9903,2.2472,0.5437,1.1018,9.7944,0.0244,0.1416,0.0281,0.1416,1.5122,-1.6747,-41.9338,116.9239,0.3357,0.0020,0.3297,116.9259,0.7097,100.0000,100.0000,0.0231,0.0112,0.2953,0.8957,1.0000,0.8188
50.0000,0.0193,0.0155,0.0011,0.0008,10.1233,5.4671,0.1272,5.9806,8.7942,0.0217,0.0844,0.0302,0.0844,1.1204,38.4848,17.0288,70.7416,0.2206,0.0008,0.1576,70.7424,0.4149,100.0000,100.0000,0.0551,0.0086,0.0939,0.5009,1.0000,1.3862
50.0000,0.0284,0.0115,0.0007,0.0011,9.0156,4.9540,0.5433,9.9439,8.4480,0.0183,0.0751,0.0187,0.0751,1.1389,45.3475,25.2547,62.8497,0.1873,0.0007,0.1447,62.8504,0.3737,100.0000,100.0000,0.0501,0.0127,0.0818,1.0213,1.0000,1.1061
50.0000,0.0206,0.0133,0.0008,0.0008,10.5274,1.4238,0.7228,17.7503,9.0055,0.0272,0.1476,0.0305,0.1476,1.6417,-6.1957,-28.2081,122.1236,0.3528,0.0015,0.2527,122.1251,0.6410,82.2497,82.2497,0.0181,0.0127,0.2220,0.9727,0.9700,1.1380
50.0000,0.0262,0.0120,0.0011,0.0006,10.4235,2.4918,0.6333,8.7977,9.0848,0.0245,0.0869,0.0261,0.0869,1.5381,36.3736,7.0737,73.1692,0.2243,0.0011,0.2005,73.1703,0.4646,100.0000,100.0000,0.0257,0.0153,0.1594,1.4052,1.0000,1.3786
50.0000,0.0212,0.0151,0.0008,0.0008,14.8271,3.9366,0.2334,4.3459,9.5996,0.0223,0.1236,0.0231,0.1236,2.4490,11.1405,-20.5851,102.1868,0.2925,0.0016,0.2725,102.1884,0.6029,100.0000,100.0000,0.0404,0.0139,0.2182,1.3438,1.0000,0.7178
50.0000,0.0281,0.0097,0.0009,0.0009,9.8520,5.0857,0.3293,12.0430,9.4070,0.0302,0.0821,0.0326,0.0821,1.1351,38.9498,14.8930,70.2069,0.2270,0.0008,0.1589,70.2077,0.4255,100.0000,100.0000,0.0516,0.0116,0.0957,1.4068,1.0000,0.7494
50.0000,0.0210,0.0165,0.0006,0.0009,15.7833,2.6059,0.7802,2.5131,8.5154,0.0322,0.1686,0.0174,0.1686,1.1793,-21.4753,-44.9752,139.6947,0.3868,0.0018,0.2990,139.6965,0.7249,100.0000,100.0000,0.0267,0.0083,0.2639,1.1927,0.9700,0.7085
50.0000,0.0241,0.0165,0.0006,0.0009,12.8050,5.2751,0.0674,6.4865,9.8621,0.0250,0.1067,0.0326,0.1067,1.6461,22.5012,-6.0593,89.1225,0.2711,0.0012,0.2170,89.1237,0.5303,100.0000,100.0000,0.0536,0.0125,0.1509,1.4138,1.0000,0.5908
50.0000,0.0172,0.0085,0.0010,0.0006,10.3556,3.1333,0.6131,6.8277,9.0696,0.0180,0.0863,0.0309,0.0863,1.6420,37.6222,12.2986,71.7334,0.2215,0.0011,0.1897,71.7345,0.4385,100.0000,100.0000,0.0322,0.0127,0.1449,1.3702,1.0000,0.7730
50.0000,0.0258,0.0091,0.0006,0.0007,10.7081,3.9771,0.4799,4.8305,9.6806,0.0276,0.0892,0.0214,0.0892,1.8222,34.3281,10.2278,75.5216,0.2274,0.0010,0.1852,75.5226,0.4489,100.0000,100.0000,0.0406,0.0092,0.1354,1.1226,1.0000,1.4178
50.0000,0.0223,0.0151,0.0006,0.0009,16.9519,0.4358,0.4635,13.9638,8.5515,0.0216,0.1642,0.0312,0.1642,2.8502,-17.0348,-53.7957,134.5878,0.3811,0.0022,0.3490,134.5900,0.7690,100.0000,100.0000,0.0055,0.0127,0.3307,1.2652,1.0000,0.7167
50.0000,0.0229,0.0128,0.0006,0.0010,8.6739,5.5292,0.8031,9.2730,8.0453,0.0209,0.0900,0.0262,0.0900,2.7772,34.6669,21.2341,75.1324,0.2271,0.0006,0.1295,75.1331,0.3938,100.0000,100.0000,0.0562,0.0096,0.0636,0.5343,0.9700,1.2392
50.0000,0.0183,0.0167,0.0011,0.0007,10.8524,4.1309,0.8890,4.2077,9.8282,0.0273,0.1017,0.0182,0.1017,1.2156,25.6749,4.6959,85.4728,0.2489,0.0010,0.1907,85.4738,0.4765,100.0000,100.0000,0.0421,0.0135,0.1352,1.4678,0.9700,1.3319
50.0000,0.0256,0.0141,0.0008,0.0006,8.8070,3.7173,0.8469,10.7115,9.7425,0.0265,0.0867,0.0196,0.0867,2.1997,36.2538,17.7229,73.3073,0.2194,0.0008,0.1508,73.3081,0.4114,100.0000,100.0000,0.0381,0.0103,0.1025,1.0027,0.9700,1.2348
50.0000,0.0249,0.0159,0.0009,0.0009,13.6410,2.3782,0.7450,8.6117,9.9502,0.0282,0.1526,0.0303,0.1526,2.6902,-9.8229,-33.2918,126.2948,0.3637,0.0016,0.2602,126.2964,0.6665,100.0000,100.0000,0.0249,0.0093,0.2259,1.3565,0.9700,1.2345
50.0000,0.0201,0.0105,0.0010,0.0010,11.6599,4.6523,0.8989,9.5567,8.1651,0.0196,0.1081,0.0304,0.1081,2.5199,22.2488,0.4232,89.4128,0.2661,0.0011,0.1992,89.4139,0.4979,100.0000,100.0000,0.0475,0.0110,0.1408,0.9422,0.9700,1.0822
50.0000,0.0278,0.0114,0.0011,0.0010,13.8569,0.9195,0.7688,12.0647,9.4778,0.0209,0.1502,0.0171,0.1502,1.3646,-7.2075,-31.5303,123.2869,0.3384,0.0017,0.2780,123.2887,0.6577,100.0000,100.0000,0.0100,0.0087,0.2594,1.3279,0.9700,1.0879
50.0000,0.0269,0.0123,0.0008,0.0008,12.3384,2.7099,0.6351,4.2223,9.0227,0.0204,0.1028,0.0249,0.1028,1.0616,25.8105,-5.3044,85.3166,0.2509,0.0014,0.2348,85.3180,0.5265,100.0000,100.0000,0.0278,0.0140,0.1930,1.4500,1.0000,0.7326
50.0000,0.0176,0.0092,0.0010,0.0007,12.2318,2.7865,0.9568,16.5920,9.2946,0.0316,0.1277,0.0174,0.1277,1.3575,7.0295,-24.2476,106.9143,0.3044,0.0017,0.2884,106.9160,0.6212,79.8043,79.8043,0.0357,0.0157,0.2370,1.3313,0.9500,0.5312
50.0000,0.0216,0.0104,0.0006,0.0010,11.1490,3.5890,0.5255,4.4236,9.8369,0.0300,0.0929,0.0263,0.0929,2.1645,31.4583,5.3321,78.8218,0.2421,0.0011,0.1976,78.8229,0.4733,100.0000,100.0000,0.0366,0.0093,0.1517,0.5265,1.0000,0.9328
50.0000,0.0292,0.0122,0.0010,0.0007,16.4669,2.4230,0.6548,12.6601,8.2618,0.0315,0.1372,0.0255,0.1372,2.8527,0.4324,-39.2042,114.5008,0.3314,0.0019,0.3215,114.5027,0.6960,100.0000,100.0000,0.0254,0.0147,0.2815,1.2083,1.0000,1.0703
50.0000,0.0241,0.0135,0.0008,0.0006,16.5578,3.0788,0.9049,7.7104,8.5245,0.0190,0.1525,0.0273,0.1525,2.7286,-8.5550,-47.7197,124.8362,0.3513,0.0021,0.3483,124.8383,0.7386,90.4912,90.4912,0.0352,0.0147,0.2984,1.2156,0.9500,0.9257
50.0000,0.0269,0.0110,0.0007,0.0008,15.4163,5.7401,0.0383,15.4087,9.5964,0.0208,0.1519,0.0312,0.1519,1.9100,-8.3611,-40.6524,124.6135,0.3557,0.0018,0.3082,124.6153,0.7033,84.5913,84.5913,0.0686,0.0104,0.2291,0.7970,1.0000,0.6690
50.0000,0.0218,0.0131,0.0008,0.0009,8.4551,0.1580,0.2479,16.5863,9.8093,0.0272,0.0845,0.0174,0.0845,1.3439,37.6847,6.6185,71.6613,0.2135,0.0013,0.2168,71.6626,0.4669,83.4137,83.4137,0.0027,0.0146,0.1995,1.4599,1.0000,1.0167
50.0000,0.0178,0.0095,0.0007,0.0006,12.1578,2.0995,0.3564,17.2872,9.4927,0.0242,0.1225,0.0213,0.1225,2.7512,11.6266,-20.4163,101.6277,0.2905,0.0017,0.2830,101.6294,0.6021,82.7128,82.7128,0.0266,0.0128,0.2437,1.4647,1.0000,0.7917
50.0000,0.0269,0.0159,0.0009,0.0008,8.2487,4.6048,0.7570,4.2832,9.5471,0.0303,0.0908,0.0203,0.0908,2.5830,32.8723,18.6428,77.1962,0.2322,0.0007,0.1300,77.1968,0.4068,100.0000,100.0000,0.0470,0.0097,0.0732,0.9043,0.9700,0.6495
50.0000,0.0311,0.0135,0.0008,0.0010,15.8576,3.5361,0.1362,14.2175,8.5947,0.0170,0.1540,0.0310,0.1540,1.0739,-9.3836,-40.3125,125.7894,0.3561,0.0017,0.2990,125.7911,0.7016,100.0000,100.0000,0.0360,0.0160,0.2469,1.3737,1.0000,0.9361
50.0000,0.0223,0.0115,0.0006,0.0010,11.4620,4.9865,0.0408,3.1161,9.4605,0.0237,0.0955,0.0258,0.0955,1.8243,30.4564,5.9893,79.9741,0.2405,0.0010,0.1941,79.9751,0.4701,100.0000,100.0000,0.0507,0.0132,0.1302,1.1553,1.0000,1.2388
50.0000,0.0329,0.0096,0.0009,0.0010,13.6662,1.2231,0.6404,9.2995,9.5532,0.0299,0.1139,0.0277,0.1139,1.5771,16.8738,-21.2433,95.5934,0.2854,0.0017,0.2763,95.5951,0.6062,100.0000,100.0000,0.0131,0.0138,0.2494,1.4491,1.0000,0.9756
50.0000,0.0293,0.0146,0.0009,0.0009,14.2265,5.5528,0.9069,7.4303,8.3783,0.0329,0.1307,0.0292,0.1307,2.5339,4.7674,-26.8774,109.5160,0.3235,0.0015,0.2652,109.5174,0.6344,90.6879,90.6879,0.0622,0.0112,0.1917,0.9365,0.9500,0.8237
50.0000,0.0179,0.0145,0.0006,0.0009,8.4512,3.6981,0.6374,15.3591,8.3703,0.0279,0.0832,0.0309,0.0832,2.2026,38.4764,14.3890,70.7513,0.2253,0.0009,0.1689,70.7522,0.4281,84.6409,84.6409,0.0447,0.0114,0.1128,1.3741,1.0000,0.8541
50.0000,0.0182,0.0105,0.0008,0.0009,11.1175,2.6190,0.4801,16.7625,8.4613,0.0221,0.1113,0.0281,0.1113,2.8694,19.6946,-10.3432,92.3498,0.2728,0.0015,0.2486,92.3512,0.5517,83.2375,83.2375,0.0326,0.0112,0.2048,1.2788,1.0000,1.0345
50.0000,0.0252,0.0158,0.0008,0.0010,16.7867,1.5487,0.8548,15.8809,8.5466,0.0269,0.1945,0.0246,0.1945,2.0385,-38.8465,-74.9029,159.6711,0.4406,0.0024,0.3911,159.6735,0.8745,84.1191,84.1191,0.0191,0.0092,0.3627,0.5394,0.9700,0.7877
50.0000,0.0232,0.0119,0.0010,0.0009,15.0845,2.1175,0.4426,7.9857,9.6397,0.0229,0.1257,0.0261,0.1257,1.1199,9.5615,-26.2689,104.0025,0.3005,0.0018,0.2939,104.0043,0.6313,100.0000,100.0000,0.0217,0.0120,0.2601,0.8825,1.0000,1.4449
50.0000,0.0182,0.0132,0.0010,0.0006,11.8336,3.8659,0.9543,9.6647,9.4630,0.0309,0.1033,0.0172,0.1033,2.7532,24.0833,-2.2882,87.3029,0.2548,0.0013,0.2236,87.3042,0.5114,95.4319,95.4319,0.0417,0.0142,0.1677,1.3524,0.9500,1.2967
50.0000,0.0183,0.0096,0.0008,0.0009,16.0438,2.3874,0.9977,1.1394,8.6052,0.0238,0.1340,0.0171,0.1340,1.4033,3.6664,-30.0399,110.7817,0.3090,0.0019,0.3117,110.7836,0.6502,99.7705,99.7705,0.0247,0.0127,0.2743,1.4124,0.9500,0.9873
50.0000,0.0179,0.0158,0.0010,0.0011,13.0837,5.9688,0.0805,8.9025,9.8780,0.0320,0.1090,0.0297,0.1090,1.6917,19.9797,-5.4488,92.0222,0.2798,0.0012,0.2117,92.0234,0.5272,100.0000,100.0000,0.0604,0.0083,0.1430,0.6972,1.0000,1.2718
50.0000,0.0197,0.0089,0.0008,0.0008,9.8784,0.3900,0.6135,11.3083,9.2145,0.0236,0.0823,0.0257,0.0823,2.4723,39.6586,10.2521,69.3913,0.2139,0.0013,0.2046,69.3926,0.4487,100.0000,100.0000,0.0049,0.0093,0.1905,0.9934,1.0000,1.2369
50.0000,0.0284,0.0098,0.0006,0.0010,16.1791,2.7530,0.8340,3.3108,8.1016,0.0200,0.1617,0.0246,0.1617,1.1704,-15.0633,-43.7615,132.3210,0.3679,0.0019,0.3112,132.3228,0.7188,100.0000,100.0000,0.0282,0.0137,0.2692,1.2262,0.9700,1.2685
50.0000,0.0247,0.0151,0.0007,0.0010,10.8822,1.4670,0.0023,15.4817,9.5295,0.0260,0.1073,0.0264,0.1073,2.9306,21.9648,-13.0655,89.7390,0.2670,0.0015,0.2568,89.7405,0.5653,84.5183,84.5183,0.0185,0.0148,0.2236,1.1021,1.0000,1.3733
50.0000,0.0264,0.0125,0.0010,0.0008,10.4007,4.0016,0.2056,1.9322,9.1898,0.0251,0.0867,0.0290,0.0867,2.3479,36.4312,9.8300,73.1031,0.2275,0.0010,0.1826,73.1041,0.4509,100.0000,100.0000,0.0410,0.0130,0.1286,1.0539,1.0000,1.1966
50.0000,0.0293,0.0101,0.0007,0.0009,11.9043,1.7412,0.5252,0.6957,9.3796,0.0274,0.0992,0.0246,0.0992,2.8203,27.4125,-5.5397,83.4742,0.2505,0.0014,0.2363,83.4756,0.5277,100.0000,100.0000,0.0186,0.0139,0.2038,1.3808,1.0000,0.9675
50.0000,0.0258,0.0144,0.0009,0.0007,10.9341,4.4866,0.6367,4.6884,8.5185,0.0230,0.0911,0.0289,0.0911,1.5729,33.6129,7.8277,76.3442,0.2342,0.0010,0.1849,76.3452,0.4609,100.0000,100.0000,0.0455,0.0097,0.1296,0.8843,1.0000,1.1324
50.0000,0.0209,0.0085,0.0007,0.0007,12.8083,2.1859,0.0521,7.0393,8.2054,0.0283,0.1067,0.0246,0.1067,1.8484,22.0589,-8.3601,89.6308,0.2663,0.0015,0.2447,89.6323,0.5418,100.0000,100.0000,0.0228,0.0088,0.2131,1.3869,1.0000,1.2376
50.0000,0.0249,0.0098,0.0010,0.0007,14.6391,2.4813,0.9733,17.6200,8.1553,0.0280,0.1521,0.0180,0.1521,2.0357,-9.4898,-47.3533,125.9112,0.3503,0.0021,0.3501,125.9133,0.7368,80.1838,80.1838,0.0317,0.0147,0.3037,0.5961,0.9500,0.7367
50.0000,0.0281,0.0159,0.0008,0.0010,8.1590,4.3187,0.6058,1.1300,9.8915,0.0296,0.0680,0.0178,0.0680,2.6094,48.8373,26.8987,58.8365,0.1834,0.0007,0.1362,58.8371,0.3655,100.0000,100.0000,0.0441,0.0150,0.0771,0.6377,1.0000,0.5027
50.0000,0.0182,0.0099,0.0008,0.0010,9.9682,3.0902,0.9199,9.8791,9.6196,0.0240,0.0903,0.0179,0.0903,1.5720,34.0501,9.7163,75.8412,0.2225,0.0011,0.1991,75.8423,0.4514,91.9898,91.9898,0.0344,0.0148,0.1498,1.3766,0.9500,0.5268
50.0000,0.0299,0.0129,0.0007,0.0009,13.9498,5.1178,0.1203,13.4703,8.6749,0.0248,0.1343,0.0313,0.1343,2.3942,3.3015,-22.5803,111.2019,0.3249,0.0014,0.2435,111.2033,0.6129,100.0000,100.0000,0.0523,0.0144,0.1769,1.4821,1.0000,0.5270
50.0000,0.0274,0.0139,0.0006,0.0007,10.5982,0.6741,0.4297,13.2810,8.6522,0.0197,0.1018,0.0180,0.1018,2.7385,26.5810,-0.0588,84.4305,0.2414,0.0013,0.2163,84.4319,0.5003,100.0000,100.0000,0.0078,0.0093,0.1992,1.0625,1.0000,1.3502
50.0000,0.0220,0.0164,0.0009,0.0006,16.4684,3.9680,0.6738,12.4711,9.3384,0.0232,0.1372,0.0249,0.1372,2.6355,1.4986,-33.1545,113.2748,0.3226,0.0018,0.3033,113.2766,0.6658,100.0000,100.0000,0.0406,0.0123,0.2504,0.7621,1.0000,0.6882
50.0000,0.0317,0.0090,0.0011,0.0010,11.6704,3.6223,0.7754,8.8934,8.5154,0.0179,0.1254,0.0179,0.1254,2.9347,10.4193,-7.8745,103.0166,0.2866,0.0012,0.2099,103.0178,0.5394,100.0000,100.0000,0.0373,0.0112,0.1615,0.9307,0.9700,0.8845
50.0000,0.0323,0.0085,0.0007,0.0007,9.1900,2.7560,0.3109,7.8364,9.5425,0.0286,0.0766,0.0303,0.0766,2.0253,42.9947,15.6711,65.5551,0.2120,0.0010,0.1674,65.5560,0.4216,100.0000,100.0000,0.0284,0.0096,0.1293,1.0906,1.0000,1.1803
50.0000,0.0324,0.0105,0.0009,0.0008,9.6933,3.2061,0.2933,4.5262,9.7917,0.0251,0.0808,0.0274,0.0808,2.9659,40.5344,12.4259,68.3844,0.2140,0.0010,0.1793,68.3854,0.4379,100.0000,100.0000,0.0331,0.0160,0.1302,0.6707,1.0000,0.8720
50.0000,0.0225,0.0092,0.0006,0.0007,9.6395,5.3208,0.3650,17.1666,9.0730,0.0300,0.0970,0.0245,0.0970,1.8643,28.6219,6.7094,82.0838,0.2485,0.0009,0.1850,82.0848,0.4665,82.8334,82.8334,0.0650,0.0151,0.1049,1.0219,1.0000,1.1449
50.0000,0.0211,0.0142,0.0009,0.0010,8.7820,0.5554,0.6952,17.8321,8.5951,0.0290,0.0891,0.0231,0.0891,2.6129,34.2602,3.1533,75.5995,0.2302,0.0013,0.2169,75.6008,0.4842,82.1679,82.1679,0.0078,0.0081,0.2010,1.1570,1.0000,1.3613
50.0000,0.0220,0.0170,0.0009,0.0007,16.0757,5.6526,0.1778,10.9729,8.2034,0.0278,0.1340,0.0174,0.1340,1.5078,3.1858,-26.8467,111.3348,0.3131,0.0016,0.2806,111.3363,0.6342,100.0000,100.0000,0.0572,0.0144,0.2090,0.8309,1.0000,0.9380
50.0000,0.0193,0.0094,0.0006,0.0010,10.1267,5.6619,0.5822,13.2677,8.1732,0.0205,0.0973,0.0183,0.0973,2.5061,29.6354,14.9758,80.9185,0.2335,0.0008,0.1613,80.9193,0.4251,100.0000,100.0000,0.0577,0.0137,0.0900,1.2737,1.0000,1.2208
50.0000,0.0291,0.0096,0.0007,0.0009,13.3274,0.0284,0.5784,14.4420,9.4806,0.0171,0.1298,0.0320,0.1298,2.8112,7.4659,-26.3656,106.4125,0.3088,0.0017,0.2827,106.4143,0.6318,100.0000,100.0000,0.0013,0.0149,0.2666,0.9038,1.0000,1.0257
50.0000,0.0232,0.0126,0.0007,0.0010,11.2468,2.3602,0.2900,16.5667,8.9346,0.0330,0.1123,0.0278,0.1123,2.9157,17.5563,-15.9297,94.8088,0.2854,0.0015,0.2567,94.8103,0.5796,83.4333,83.4333,0.0293,0.0138,0.2136,0.8934,1.0000,1.0875
